contract_symbol,ticker,underlying,option_type,valuation_date,expiration_date,time_to_maturity_days,time_to_maturity_years,strike,bid,mid,ask,last,underlying_price,implied_volatility,intrinsic_value,extrinsic_value,bid_size,ask_size,open_interest,volume,in_the_money,first_traded_at,last_updated_at,delta,gamma,theta,vega,rho,market_price,moneyness,log_moneyness,bid_ask_spread_ratio,implied_vol,repriced,calibration_error
META260320P01400000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1400.0,743.7,746.475,749.25,0.0,653.56,,746.44,0.035,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,746.475,2.1421139604626966,0.7617931734407273,0.0074349442379181545,1.6191739089436572,746.4749999999999,-1.1368683772161603e-13
META260320P01420000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1420.0,763.7,766.475,769.25,0.0,653.56,,766.44,0.035,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,766.475,2.172715588469307,0.7759778084326837,0.007240940669950037,1.646702446846163,766.4750000000003,2.2737367544323206e-13
META260320P01450000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1450.0,793.7,796.475,799.25,0.0,653.56,,796.44,0.035,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,796.475,2.2186180304792216,0.7968844932519974,0.006968203647320951,1.6872705811247366,796.4750000000794,7.935341272968799e-11
META260320P01460000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1460.0,803.7,806.8,809.9,0.0,653.56,,806.44,0.36,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,806.8,2.2339188444825266,0.8037573725397594,0.007684680218145677,1.7355825116572043,806.7999999999998,-1.1368683772161603e-13
META260320P01470000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1470.0,813.7,816.8,819.9,831.92,653.56,,816.44,0.36,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,816.8,2.2492196584858317,0.8105833376101593,0.0075905974534769,1.748839308206953,816.8000000000001,1.1368683772161603e-13
META260320P01480000,META,META,put,2026-03-02,2026-03-20,18,0.049281314168377825,1480.0,823.55,826.725,829.9,834.4,653.56,,826.44,0.285,25,25,0,0,True,2026-01-30 14:30:00,2026-03-02 21:00:00,,,,,,826.725,2.264520472489137,0.8173630245955381,0.007680909613232964,1.7541958717366513,826.7250000000001,1.1368683772161603e-13
META260320C00290000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,290.0,361.6,365.5,369.4,360.25,655.08,,365.08,0.42,25,3,18,0,True,2025-04-01 13:30:00,2026-03-03 21:00:00,,,,,,365.5,0.44269402210417047,-0.8148764426011469,0.021340629274965675,1.1568346915845455,365.49999999999994,-5.684341886080802e-14
META260320C00330000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,330.0,321.65,325.55,329.45,335.05,655.08,,325.08,0.47,25,3,2,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,325.55,0.5037552665323319,-0.6856647111211406,0.023959453232990358,0.9476354515646102,325.54999999999995,-5.684341886080802e-14
META260320C00360000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,360.0,291.7,295.625,299.55,279.55,655.08,,295.08,0.545,39,7,50,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,295.625,0.549551199853453,-0.5986533341315109,0.026553911205074072,0.9388835908754568,295.62499999999994,-5.684341886080802e-14
META260320C00370000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,370.0,281.75,285.625,289.5,268.98,655.08,,285.08,0.545,38,3,60,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,285.625,0.5648165109604933,-0.5712543599433965,0.027133479212253828,0.8684992817543488,285.625,0.0
META260320C00390000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,390.0,261.75,265.675,269.6,257.0,655.08,,265.08,0.595,32,8,54,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,265.675,0.5953471331745741,-0.5186106264579744,0.029547379316834564,0.8340993396936804,265.6749999999995,-5.115907697472721e-13
META260320C00400000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,400.0,253.0,255.75,258.5,241.58,655.08,,255.08,0.67,92,7,320,4,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,255.75,0.6106124442816144,-0.4932928184736846,0.021505376344086023,0.8599884148945673,255.74999999999977,-2.2737367544323206e-13
META260320C00420000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,420.0,232.6,235.925,239.25,227.96,655.08,,235.08,0.845,46,12,84,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,235.925,0.6411430664956952,-0.44450265430425256,0.028186923810533032,0.8591756923276032,235.92499999999671,-3.296918293926865e-12
META260320C00430000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,430.0,222.7,226.0,229.3,230.0,655.08,,225.08,0.92,66,12,71,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,226.0,0.6564083776027355,-0.4209721568940585,0.02920353982300895,0.8398432881181519,225.99999999999994,-5.684341886080802e-14
META260320C00440000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,440.0,212.65,216.0,219.35,219.53,655.08,,215.08,0.92,66,10,60,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,216.0,0.6716736887097758,-0.3979826386693598,0.031018518518518466,0.7940837746011687,215.99999999999926,-7.389644451905042e-13
META260320C00445000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,445.0,207.45,210.975,214.5,0.0,655.08,,210.08,0.895,56,1,0,0,True,2026-01-22 14:30:00,2026-03-03 21:00:00,,,,,,210.975,0.6793063442632961,-0.3866830834154264,0.03341628154994673,0.7631717246225412,210.97499999999985,-1.4210854715202004e-13
META260320C00450000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,450.0,202.95,205.9,208.85,208.07,655.08,,205.08,0.82,42,7,136,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,205.9,0.6869389998168163,-0.3755097828173011,0.0286546867411365,0.711984081081442,205.899999999999,-9.947598300641403e-13
META260320C00460000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,460.0,192.8,195.8,198.8,203.0,655.08,,195.08,0.72,57,7,42,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,195.8,0.7022043109238566,-0.3535308760985259,0.030643513789581203,0.610805714138026,195.79999999999978,-2.2737367544323206e-13
META260320C00470000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,470.0,182.1,185.8,189.5,176.3,655.08,,185.08,0.72,41,12,70,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,185.8,0.7174696220308969,-0.3320246708775624,0.03982777179763189,0.5654455390604478,185.7999999999995,-5.115907697472721e-13
META260320C00475000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,475.0,177.1,180.8,184.5,190.0,655.08,,180.08,0.72,40,8,1,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,180.8,0.7251022775844171,-0.3214425615470254,0.04092920353982304,0.542731731259816,180.80000000000007,5.684341886080802e-14
META260320C00485000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,485.0,168.15,170.85,173.55,0.0,655.08,,170.08,0.77,38,5,0,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,170.85,0.7403675886914575,-0.30060847464418344,0.03160667251975421,0.5369522251377589,170.8499999999999,-8.526512829121202e-14
META260320C00490000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,490.0,163.55,165.975,168.4,160.49,655.08,,165.08,0.895,84,12,134,1,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,165.975,0.7480002442449777,-0.2903519744769943,0.029221268263292632,0.5720039306140321,165.97499999999997,-2.842170943040401e-14
META260320C00495000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,495.0,157.9,160.95,164.0,158.0,655.08,,160.08,0.87,47,10,10,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,160.95,0.7556328997984978,-0.28019960301297636,0.03789996893445166,0.5431022935904276,160.95000000000005,5.684341886080802e-14
META260320C00500000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,500.0,153.5,156.075,158.65,140.91,655.08,,155.08,0.995,97,11,450,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,156.075,0.763265555352018,-0.2701492671594749,0.03299695659138239,0.560805316497821,156.07499999999345,-6.536993168992922e-12
META260320C00505000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,505.0,147.85,151.325,154.8,164.9,655.08,,150.08,1.245,42,5,5,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,151.325,0.7708982109055382,-0.26019893630630675,0.04592763918718003,0.5910132004794164,151.325,0.0
META260320C00510000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,510.0,143.3,146.3,149.3,137.63,655.08,,145.08,1.22,32,17,303,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,146.3,0.7785308664590583,-0.2503466398632952,0.041011619958988374,0.5663763497322875,146.29999999999995,-5.684341886080802e-14
META260320C00515000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,515.0,138.05,141.1,144.15,148.97,655.08,,140.08,1.02,56,5,8,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,141.1,0.7861635220125786,-0.24059046491793049,0.043231750531537876,0.5075172787175711,141.0999999999744,-2.560796019679401e-11
META260320C00520000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,520.0,133.2,135.95,138.7,136.25,655.08,,135.08,0.87,79,14,208,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,135.95,0.7937961775660988,-0.23092855400619355,0.04045605001838912,0.44542755351969765,135.94999999994013,-5.985612006043084e-11
META260320C00525000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,525.0,127.7,131.4,135.1,119.46,655.08,,130.08,1.32,41,12,23,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,131.4,0.8014288331196189,-0.22135910299004294,0.05631659056316584,0.5211459526777178,131.40000000012157,1.2155965123383794e-10
META260320C00530000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,530.0,123.55,126.425,129.3,113.0,655.08,,125.08,1.345,42,14,127,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,126.425,0.8090614886731391,-0.2118803590354991,0.04548151077714071,0.5045161905902731,126.42500000002178,2.1785240278404672e-11
META260320C00535000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,535.0,117.9,121.6,125.3,107.65,655.08,,120.08,1.52,69,12,49,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,121.6,0.8166941442266593,-0.20249061868566004,0.06085526315789467,0.5058151874582555,121.60000000000002,2.842170943040401e-14
META260320C00540000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,540.0,114.1,116.4,118.7,114.8,655.08,,115.08,1.32,110,18,266,7,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,116.4,0.8243267997801794,-0.1931882260233466,0.039518900343642686,0.46147016100638777,116.40000000000009,8.526512829121202e-14
META260320C00545000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,545.0,108.15,111.85,115.55,157.0,655.08,,110.08,1.77,40,5,3,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,111.85,0.8319594553336996,-0.18397157091842256,0.06616003576218142,0.489870698975522,111.85000000000014,1.4210854715202004e-13
META260320C00550000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,550.0,104.6,106.75,108.9,109.05,655.08,,105.08,1.67,49,25,2154,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,106.75,0.8395921108872199,-0.17483908735514997,0.04028103044496498,0.46005517026432824,106.74999999999966,-3.410605131648481e-13
META260320C00555000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,555.0,98.5,102.25,106.0,98.6,655.08,,100.08,2.17,60,5,28,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,102.25,0.84722476644074,-0.16578925183523216,0.07334963325183375,0.479679591794886,102.25000000010903,1.0902567737502977e-10
META260320C00560000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,560.0,94.8,97.025,99.25,87.38,655.08,,95.08,1.945,63,10,241,1,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,97.025,0.8548574219942602,-0.1568205818524717,0.045864467920639036,0.4419681380446485,97.02499999999873,-1.2789769243681803e-12
META260320C00565000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,565.0,89.45,92.125,94.8,89.04,655.08,,90.08,2.045,44,13,46,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,92.125,0.8624900775477804,-0.14793163443522564,0.05807327001356846,0.4283505331945084,92.1249999999336,-6.639311322942376e-11
META260320C00570000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,570.0,85.4,87.625,89.85,87.05,655.08,,85.08,2.545,47,13,266,1,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,87.625,0.8701227331013005,-0.13912100475307082,0.05078459343794566,0.43854516579325675,87.62500000000034,3.410605131648481e-13
META260320C00575000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,575.0,81.1,83.05,85.0,83.95,655.08,,80.08,2.97,56,23,105,1,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,83.05,0.8777553886548207,-0.13038732478431617,0.046959662853702656,0.4389535910550182,83.05000000000007,7.105427357601002e-14
META260320C00580000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,580.0,77.3,78.525,79.75,78.37,655.08,,75.08,3.445,35,16,497,0,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,78.525,0.8853880442083409,-0.12172926204120156,0.031200254695956737,0.4382048525124164,78.52499999994916,-5.084643817099277e-11
META260320C00585000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,585.0,71.05,74.125,77.2,68.15,655.08,,70.08,4.045,50,7,69,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,74.125,0.893020699761861,-0.11314551834981017,0.0829679595278247,0.43927593413495564,74.12499999999989,-1.1368683772161603e-13
META260320C00590000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,590.0,68.3,69.5,70.7,68.55,655.08,,65.08,4.42,20,26,682,1,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,69.5,0.9006533553153813,-0.10463482868190148,0.03453237410071951,0.4288902315700003,69.49999999978962,-2.1037749320385046e-10
META260320C00595000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,595.0,63.8,64.95,66.1,59.25,655.08,,60.08,4.87,7,15,424,0,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,64.95,0.9082860108689015,-0.09619596003603681,0.0354118552732871,0.41947169919998933,64.95000000000022,2.1316282072803006e-13
META260320C00600000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,600.0,59.0,60.35,61.7,60.5,655.08,,55.08,5.27,54,29,2289,31,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,60.35,0.9159186664224216,-0.08782771036552028,0.04473902236951123,0.4067373877908358,60.349999999999966,-3.552713678800501e-14
META260320C00605000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,605.0,55.15,55.95,56.75,55.85,655.08,,50.08,5.87,22,19,257,4,True,2026-01-02 14:30:00,2026-03-03 21:00:00,,,,,,55.95,0.9235513219759418,-0.07952890755082515,0.02859696157283291,0.3983804673887338,55.949999999995214,-4.789058039023075e-12
META260320C00610000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,610.0,50.9,51.675,52.45,52.0,655.08,,45.08,6.595,30,31,771,6,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,51.675,0.931183977529462,-0.07129840841430964,0.029995162070633852,0.391267100585801,51.67500000000592,5.9259264162392356e-12
META260320C00615000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,615.0,46.8,47.925,49.05,47.27,655.08,,40.08,7.845,14,14,781,7,True,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,47.925,0.9388166330829821,-0.06313509777514878,0.04694835680751174,0.3947380971856444,47.9250000009265,9.26505094867025e-10
META260320C00620000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,620.0,43.75,43.95,44.15,43.6,655.08,,35.08,8.87,1,42,1102,87,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,43.95,0.9464492886365024,-0.05503788754252937,0.009101251422070501,0.3892253913438252,43.94999999999976,-2.4158453015843406e-13
META260320C00625000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,625.0,38.7,39.875,41.05,40.1,655.08,,30.08,9.795,5,13,872,82,True,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,39.875,0.9540819441900226,-0.04700571584526508,0.05893416927899672,0.3788390429391217,39.875000000041155,4.1154635255225e-11
META260320C00630000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,630.0,36.05,36.575,37.1,36.6,655.08,,25.08,11.495,5,15,5793,21,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,36.575,0.9617145997435427,-0.03903754619608828,0.02870813397129198,0.38204162359323035,36.575000000000045,4.263256414560601e-14
META260320C00632500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,632.5,33.35,34.375,35.4,36.14,655.08,,22.58,11.795,13,13,69,12,True,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,34.375,0.9655309275203028,-0.03507714497999133,0.05963636363636356,0.37123256261047444,34.375,0.0
META260320C00635000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,635.0,32.5,32.825,33.15,33.39,655.08,,20.08,12.745,2,7,733,22,True,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,32.825,0.9693472552970629,-0.031132366688974962,0.019801980198019757,0.3727541187278308,32.8249999998834,-1.1660006293823244e-10
META260320C00637500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,637.5,30.75,31.075,31.4,29.95,655.08,,17.58,13.495,2,28,67,20,True,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,31.075,0.973163583073823,-0.027203088549085378,0.020917135961383705,0.3694969608274246,31.074999999998283,-1.715960706860642e-12
META260320C00640000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,640.0,29.05,29.525,30.0,29.1,655.08,,15.08,14.445,10,30,2471,309,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,29.525,0.9769799108505831,-0.02328918922794903,0.03217612193056729,0.3692557854750773,29.52499999999992,-7.815970093361102e-14
META260320C00642500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,642.5,27.45,27.825,28.2,27.55,655.08,,12.58,15.245,10,14,219,62,True,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,27.825,0.9807962386273431,-0.019390548812291804,0.026954177897574125,0.36536414666671624,27.82500000049191,4.919122886803962e-10
META260320C00645000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,645.0,25.2,25.85,26.5,26.0,655.08,,10.08,15.77,35,35,1576,463,True,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,25.85,0.9846125664041032,-0.015507048785894158,0.0502901353965184,0.3556642231159388,25.850000000013438,1.3436363133223495e-11
META260320C00647500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,647.5,23.9,24.225,24.55,24.1,655.08,,7.58,16.645,22,7,152,122,True,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,24.225,0.9884288941808633,-0.011638572007973812,0.02683178534571732,0.35165203905069714,24.22500000000008,7.815970093361102e-14
META260320C00650000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,650.0,22.75,23.0,23.25,22.8,655.08,,5.08,17.92,18,39,7442,655,True,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,23.0,0.9922452219576234,-0.007785002691983814,0.021739130434782608,0.3540061144347336,23.000000000000114,1.1368683772161603e-13
META260320C00652500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,652.5,21.25,21.55,21.85,21.15,655.08,,2.58,18.97,3,10,200,161,True,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,21.55,0.9960615497343835,-0.003946226384818115,0.02784222737819032,0.351416934032557,21.549999999887575,-1.1242562436564185e-10
META260320C00655000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,655.0,19.55,19.95,20.35,19.95,655.08,,0.08,19.87,37,37,2082,527,True,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,19.95,0.9998778775111437,-0.00012212994641465203,0.040100250626566455,0.345297422200093,19.94999999999999,-1.0658141036401503e-14
META260320C00657500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,657.5,18.5,18.65,18.8,18.6,655.08,,0.0,18.65,11,13,345,205,False,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,18.65,1.0036942052879037,0.0036873984702529535,0.016085790884718537,0.34363007662753453,18.650000000000034,3.552713678800501e-14
META260320C00660000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,660.0,17.2,17.375,17.55,17.25,655.08,,0.0,17.375,18,26,2708,557,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,17.375,1.0075105330646639,0.007482469438804695,0.020143884892086412,0.34150298473498253,17.374999999309352,-6.906475391588174e-10
META260320C00662500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,662.5,15.65,16.075,16.5,16.05,655.08,,0.0,16.075,22,27,137,54,False,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,16.075,1.0113268608414239,0.011263192278710648,0.052877138413685826,0.3380142621225385,16.07499999999999,-1.0658141036401503e-14
META260320C00665000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,665.0,14.7,14.85,15.0,14.86,655.08,,0.0,14.85,5,13,2388,266,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,14.85,1.0151431886181839,0.015029675074187423,0.02020202020202025,0.3349237065222182,14.850000000000591,5.915268275202834e-13
META260320C00667500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,667.5,13.35,13.675,14.0,13.15,655.08,,0.0,13.675,15,22,307,101,False,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,13.675,1.018959516394944,0.018782024692738007,0.04753199268738576,0.33177329831150293,13.675000000099715,9.971401482289366e-11
META260320C00670000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,670.0,12.5,12.675,12.85,12.55,655.08,,0.0,12.675,9,39,4289,521,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,12.675,1.022775844171704,0.022520346803345064,0.027613412228796815,0.3308439250406684,12.674999999999955,-4.618527782440651e-14
META260320C00672500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,672.5,11.45,11.6,11.75,11.15,655.08,,0.0,11.6,8,16,580,58,False,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,11.6,1.0265921719484643,0.02624474589432762,0.025862068965517303,0.32757250507138463,11.599999999999,-1.000088900582341e-12
META260320C00675000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,675.0,10.5,10.625,10.75,10.58,655.08,,0.0,10.625,6,30,2557,453,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,10.625,1.0304084997252243,0.029955325290863182,0.023529411764705882,0.3251632535212412,10.624999999832369,-1.6763124222052284e-10
META260320C00677500,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,677.5,9.55,9.7,9.85,9.85,655.08,,0.0,9.7,8,14,180,70,False,2026-02-23 14:30:00,2026-03-03 21:00:00,,,,,,9.7,1.0342248275019845,0.03365218717218945,0.030927835051546285,0.3226994442685526,9.699999999999989,-1.0658141036401503e-14
META260320C00680000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,680.0,8.7,8.825,8.95,8.82,655.08,,0.0,8.825,10,30,5048,516,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,8.825,1.0380411552787445,0.037335432588485776,0.028328611898017,0.3201841644863988,8.824999999999989,-1.0658141036401503e-14
META260320C00685000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,685.0,7.15,7.275,7.4,7.25,655.08,,0.0,7.275,17,38,2359,163,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,7.275,1.0456738108322647,0.04466147268055872,0.034364261168384876,0.316088990221552,7.274999999999977,-2.3092638912203256e-14
META260320C00690000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,690.0,5.85,5.95,6.05,5.98,655.08,,0.0,5.95,26,44,6875,1428,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,5.95,1.053306466385785,0.05193423200963853,0.03361344537815129,0.3126563011529254,5.9500000005821505,5.821503279435092e-10
META260320C00695000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,695.0,4.7,4.8,4.9,4.57,655.08,,0.0,4.8,37,20,1320,177,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,4.8,1.060939121939305,0.059154479983125424,0.041666666666666706,0.3090655084321118,4.800000000098024,9.802381129020432e-11
META260320C00700000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,700.0,3.8,3.875,3.95,3.85,655.08,,0.0,3.875,30,55,20051,2594,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,3.875,1.0685717774928252,0.066322969461738,0.03870967741935493,0.30699935158082536,3.8749999999999716,-2.842170943040401e-14
META260320C00705000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,705.0,3.0,3.075,3.15,3.1,655.08,,0.0,3.075,35,40,1557,573,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,3.075,1.0762044330463454,0.07344043723060202,0.048780487804878016,0.30433419673942685,3.075000000000003,2.6645352591003757e-15
META260320C00710000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,710.0,2.31,2.405,2.5,2.31,655.08,,0.0,2.405,30,28,3257,152,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,2.405,1.0838370885998656,0.08050760445369451,0.07900207900207899,0.3015225763022678,2.405000000000072,7.238654120556021e-14
META260320C00715000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,715.0,1.91,1.94,1.97,1.8,655.08,,0.0,1.94,6,11,3364,195,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,1.94,1.0914697441533858,0.08752517711234109,0.03092783505154642,0.30219806754370016,1.9399999999393813,-6.06186212337434e-11
META260320C00720000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,720.0,1.5,1.53,1.56,1.54,655.08,,0.0,1.53,6,15,5752,163,False,2025-01-24 14:30:00,2026-03-03 21:00:00,,,,,,1.53,1.099102399706906,0.09449384642843446,0.03921568627450984,0.30165122820308066,1.5299999999672522,-3.274780446815839e-11
META260320C00725000,META,META,call,2026-03-03,2026-03-20,17,0.04654346338124572,725.0,1.19,1.215,1.24,1.11,655.08,,0.0,1.215,6,31,3403,121,False,2025-07-17 13:30:00,2026-03-03 21:00:00,,,,,,1.215,1.106735055260426,0.10141428927300808,0.04115226337448563,0.3021229152712936,1.2149999999998045,-1.9562129693895258e-13
